Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Local Villa de Vallecas;1.255;157;911365073; Se vende o alquila LOCAL EN PLANTA TERCERA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showr... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143217820/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;2.475;337;911365073; Se vende o alquila LOCAL EN PLANTA SEGUNDA y CON 1 PLAZA DE GARAJE, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143303656/d;Villa de Vallecas;8 baños;
Local Villa de Vallecas;550;65;910759521; Disponibles 8 locales en alquiler, desde 65 m2 a 361 m2, totalmente diafano y a pie de calle. Buena ubicacion en zona nueva. Muchas posibilidades. Precio desde 550€/Mes. Ven a verlo sin ningun compromiso. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/144714107/d;Villa de Vallecas;;
Nave industrialCentro;800;400;965095446; NAVE INDUSTRIAL TOTALMENTE DIaFANA UNOS 400 MTROS ,IDEAL PARA ALMACEN O SIMILAR , MUY LUMINOSA CON GRANDES VENTANALES Y PARKING CON GRAN CAPACIDAD (160 MTROS) SITUADA EN PLENO POLiGONO CAMPO ALTO ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/cortes---huertas/146059855/d;Nave industrialCentro;;
Local Pez Austral, Retiro;9.500;6;910757715; Gran oportunidad por 12.000 € con autorizacion para la venta de periodicos, revistas y publicaciones. Estupendo quiosco de prensa ubicado en una de las principales calles del Barrio de la Estrella, cercano a colegios, centro de mayores y al metro Sainz de Baranda.Tambien cuenta con una clientel... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/estrella/146929588/d;Pez Austral, Retiro;;
Local Villa de Vallecas;1.760;177;911365073; Se vende o alquila LOCAL EN PLANTA BAJA, en el moderno edificio de oficinas del Parque empresarial Perez Iglesias de Vallecas. Bonito complejo de edificios exclusivos de alta calidad y diseno para uso tipico de Call Center, laboratorio, oficinas tecnologicas, unidad de produccion limpia, showroom... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/143395505/d;Villa de Vallecas;8 baños;
Local De Abrantes, Carabanchel;750;80;; Fantastico local anteriormente tienda de electrodomesticos. Practicamente diafano, dos banos, ventanas, en la misma Av. Abrantes. Aire acondicionado, calefaccion. Cuadradito. Fantastico, junto a la Plaza Eliptica! ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/147187276/d;De Abrantes, Carabanchel;2 baños;
Local Centro;4.500;200;912186728; Se traspasa local acreditado, mas de una decada funcionando con el actual propietario, en pleno rendimiento en zona La Latina. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/155457120/d;Centro;;
Local Paseo de Marcelino Camacho, Carabanchel;12.500;700;912174073; OFICINAS EMA ofrece en alquiler local comercial de 700 m², con entrada por la misma plaza de Vistalegre junto a Centro Comercial de reconocido prestigio, con acceso tambien por la calle Marcelino Camacho y con un tercer acceso por plaza de terrazas de veladores. Posibilidad de varias salidas d... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/155769923/d;Paseo de Marcelino Camacho, Carabanchel;5 baños;
Local Chamberi;7.000;154;912186728; Este local se encuentra en 28015, Madrid, Madrid, situado en el distrito de CHAMBERI, en la planta 0. Es un local que tiene 0 m2 de los cuales 154 m2 son utiles y dispone de 2 espacios pero casi todo es planta calle . Situado en chamberi, calle premium de alto trafico y con una fachada . licen... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/arapiles/155709588/d;Chamberí;;
Local Calle de Vallehermoso, Chamberi;790;66;914877635; V40 CS 3453 Se alquila local comercial en plena calle Vallehermoso. NEGOCIABLE PERIODO DE CARENCIA PARA REFORMA O ADECUACION! Calle comercial muy atractiva con mas de 200 locales que corresponden a firmas de moda, boutiques, establecimientos de restauracion, tiendas, supermercados, bancos, tea... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/arapiles/155759311/d;Calle de Vallehermoso, Chamberí;;
Local Salamanca;5.000;190;912186728; Este local se encuentra en 28006, Madrid, Madrid, en la planta 0. Es un local que tiene 190 m2 de los cuales 170 m2 son utiles y dispone de 2 divisiones y 1 banos. Tiene una ubicacion muy comercial , situado en el barrio salamanca. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/castellana/155742962/d;Salamanca;;
Local Tetuan;3.000;186;914892361; LOCAL BARMAN, Traspasa Bar  Restaurante en zona Tetuan. Local de 186m² en Avenida Principal, distribuido con 160m² en planta calle y 25m² de sotano. Local con salida de Humos. Terraza para 5 mesas. Muy buena ubicacion. ALQUILER 3000€. Traspaso a consultar. REF 533 ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/155799786/d;Tetuán;;
Local Salamanca;1.200;92;914892361; LOCAL BARMAN, Traspasa Bar en zona Avenida de America. Local de 92m², distribuidos todo en planta calle, con cocina sin salida de humos. Local con buena fachada, diafano, reformado, con cliente. Buena zona de oficinas y residentes. Aforo 30 personas. ALQUILER 1.200€ + IVA. Traspaso a consultar. R... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/guindalera/155799829/d;Salamanca;;
Local Retiro;5.000;500;914892361; LOCAL BARMAN TRASPASA, POR JUBILACION DEL PROPIETARIO, BAR  RESTAURANTE EN ZONA RETIRO  ALCALDE SAINZ DE BARANDA. Local de 500m distribuidos con 250m² en planta calle y 250m² en planta primera. Tiene una terraza para 17 mesas y 62 sillas. Cuenta con grandes salones para un aforo de 179 personas. ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/155799929/d;Retiro;;
Local Vicalvaro;2.300;560;912186728; Unionsol ofrece local comercial en la parte comercial del centro de Vicalvaro . 560 metros, el local esta muy bien ubicado en esquina con 10 metros de fachada acristalada. Su distribucion es asi : 80 metros planta calle y 480 sotano pero con luz y buena accesibilidad . Su precio inmejorable 250... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/casco-historico-de-vicalvaro/157152034/d;Vicálvaro;;
Local Centro;6.000;130;912789471; Redfrin ofrece local que se encuentra situado en una de las calles de mas tendencia del centro de Madrid, la calle Barquillo rodeada de primeras marcas de moda, hosteleria, teatros y hoteles. El local consta de 130 mts, en planta calle, mas cuatro metros cuadrados de patio de uso y disfrute. ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/157157085/d;Centro;;
Local Calle de Los Canos del Peral, Centro;2.300;254;912664736; Consulting inmobiliario Gilmar pone a su disposicioon este local de 250m en el centro de Madrid. Actualmente la distribucion esta dividida con tabiques pero se puede dejar practicamente diafano, ideal para una oficina, centro de formacion, escuela, catering. Proximo a metro y al parking de plaz... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/156878533/d;Calle de Los Caños del Peral, Centro;1 baño;
Local Calle de Nerja, Arganzuela;1.900;160;912664736; Consulting inmobiliario Gilmar pone a su disposicion este fantastico local de esquina con mas de 20m de fachada. Se distribuye en 160m en una sola planta. Ultima actividad ludoteca infantil con parque de juegos, tres banos, uno adaptado para minusvalidos. Muy luminoso. Muy cerca de la parada ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/157302745/d;Calle de Nerja, Arganzuela;3 baños;
Local Centro;6.000;265;914892361; LOCAL BARMAN ALQUILA LOCAL PARA HOSTELERIA EN ZONA PRIME LAVAPIES. Local de 265m² distribuidos 200m² en planta calle y 65m² en sotano. Licencia de bar sin salida de humos. ALQUILER 6.000€.+ IVA. FIANZA2 MESES. GARANTIAS A NEGOCIAR. REF. 219 ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/157383187/d;Centro;;
Local Joaquin Costa, Chamartin;1.500;145;910758853; REDPISO SERVICIOS INMOBILIARIOS ZONA PROSPERIDAD, ALQUILA LOCAL COMERCIAL en la calle JOAQUIN COSTA.Tiene 145m² , dos plantas,a reformar.Supermercados ,colegios,zona comercial muy centrico...Venga a visitarlo!! ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/el-viso/157211531/d;Joaquin Costa, Chamartín;;
Local Centro;3.000;130;912186728; UNIONSOL OFRECE : BAR CAFERTERIA En Chueca , calle de paso peatonal alto importante de chueca , con 130 metros pie de calle, acondicionado y reformado totalmente , SIN TRASPASO. Fachada amplia y licencia definitiva. En un ano la posibilidad de tener salida de humos. Unionsol le encuentra... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/justicia---chueca/157333839/d;Centro;;
Local Calle de Velazquez, Salamanca;9.000;150;916354429; Local de 150m2 situado en uno de ls mejores tramos de la calle Velazquez. Ubicado en planta calle dispone de una fachada de 7m lineales con con 2 amplios escaparates de cristal del techo al suelo, se encuentra en buen estado y su distribucion es practicamente diafana, gran altura de techos e infi... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/recoletos/157464679/d;Calle de Velázquez, Salamanca;2 baños;
Local Fuencarral;9.500;1050;912186728; UNIONSO OFRECE PARA GRANDES SUPERFICIES 1050 METROS EN FUENCARRAL PUEBLO, LOCAL ACONDICIONADO 9500 renta  local en dos niveles pero ambos con acceso directo a la calle a lo que no se considera sotano sino que tiene un desnivel en 700 metros con dos accesos independiente y comunicados intername... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/tres-olivos---valverde/158233797/d;Fuencarral;;
Local Retiro;2.500;250;912186728; UNIONSOL OFRECE LOCAL COMERCIAL: En pacifico , 260 metros , ideal para clinicas, supermercados, gimnasios, yoga y otras actividades afines . .Destaca el precio razonable con relaciona al numero de metros, la ubicacion y la estructura del local . Posible precio escalado UNIONSOL presente e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/pacifico/157647070/d;Retiro;;
Local San Blas;1.000;75;912186728; UNIONSOL OFRECE LOCAL CON SALIDA DE HUMOS EN BARRIO NUEVO, NIVEL MEDIO ALTO Y CALLE PRINCIPAL 100 METROS  1000 EUROS DE RENTA  SOLO DOS MESES DE AVAL Y SALIDA DE HUMOS MAS POSIBILIDAD DE TERRAZA EN EL CASO DE HOSTELERIA  HAY QUE SACAR LICENCIA. EL LOCAL TIENE LUZ AGUA, SERVICIOS Y TERMINACION CO... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/rosas---musas/157951035/d;San Blas;;
Local Del Ave Maria, Centro;1.200;132;914878771; Novahome presenta: fantastico local de 132 m² distribuidos en dos plantas. El local es totalmente independiente de la finca a la que pertenece, con entrada directamente desde la calle. Esta en muy buen estado, anteriormente era una clinica de fisioterapia. Tiene varias estancias, todas ellas... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion/157938190/d;Del Ave María, Centro;;
Nave industrialVilla de Vallecas;3.150;543;911364405; Muy cerca de A 4, M 30, M 45. Transporte publico. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/157468343/d;Nave industrialVilla de Vallecas;;
Local Del Carnero, Centro;900;55;918004613; NOVA TE ASESORA INMOBILIARIA GESTIONA EL ALQUILER de este local exterior a la calle, con mucha luz, con fachada de 4 metros y escaparate, altura de techos de 3,60 m, paredes lisas, situado en un sitio muy centrico con mucho transito ya que se ubica en el Rastro madrileno. Se trata de un lo... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/157469424/d;Del Carnero, Centro;;
Local Del Manzanares, Carabanchel;850;100;910757835; REDPISO MARQUES DE VADILLO ALQUILA: Amplio local en la mejor zona de MARQUES DE VADILLO   ENFRENTE de MADRID RIO (menos de 5 metros). Gran afluencia de publico. Local distribuido en una plantas con cinco estancias y un bano. Se solicita un ano de aval bancario y dos meses de fianza. Situado en... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-isidro/157549235/d;Del Manzanares, Carabanchel;2 baños;
Local Calle de Martin de Los Heros, Moncloa;750;58;911220294; Local comercial en alquiler en Argüelles, calle Martin de los Heros, Madrid, cerca de los Metros Ventura Rodriguez y Plaza de Espana. Tiene 58 m2 en planta calle. Distribucion: Entrada recepcion, una sala, una cocina y un bano dispone de aire acondcionado y ventilador de techo Instalacion e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/arguelles/157620111/d;Calle de Martín de Los Heros, Moncloa;1 baño;
Local Chamberi;12.000;562;911796238; Local acondicionado para restaurante en el distrito de Chamberi. Compuesto por 3 fincas registrales con una superficie total de 562 metros cuadrados mas un almacen de 60 m2. Dispone de licencia de apertura de restaurante y terraza. Salida de humos tubular de 60cm de diametro Se encuentra ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/157714404/d;Chamberí;;
Nave industrialCentro;15.338;5475;911796238; Nave logistica de 5.475 m2 Planta baja de 4.896 m2 Entreplanta de 576 m2 9,65 m de altura 12 muelles Gastos de Comunidad: Arrendatario Disponibilidad: Inmediata ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/sol/157609418/d;Nave industrialCentro;;
Nave industrialCalle de Gonzalez Davila, Villa de Vallecas;4.800;1600;910757569; RGR alquila fantastica nave en la mejor zona industrial de Vallecas en Madrid, con una fantastica ubicacion cerca M40, A3 y A4, y varias lineas de autobus y linea metro y cercanias, multiples hoteles. La nave cuenta con 1600 m2 construidos divididos en 1100 m2 de almacen y 500 m2 de oficinas. ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/157738309/d;Nave industrialCalle de González Dávila, Villa de Vallecas;;
Local Calle de la Virgen del Coro, Ciudad Lineal;800;60;912665213; LOPEZ CASERO ASESORES S.L., OFRECE, local comercial estupendo para oficina o pequeno comercio, dispone de tres plantas, planta principal y dos sotanos, actualmente adaptados para la posibilidad de poder ocuparlos cono pequena vivienda si fuese necesario a causa de las restricciones de movilidad a... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/157719807/d;Calle de la Virgen del Coro, Ciudad Lineal;1 baño;
Nave industrialVillaverde;3.477;730;911796238; Nave industrial de 730,57 m2 construidos, distribuidos en 536,20 m2 en planta baja totalmente diafanos y 194,37 m2 de oficinas. Caracteristicas: Entrada peatonal independiente, porton de acceso para camiones con 5 m de altura, patio delantero de 50 m2 aprox., instalacion electrica, BIES con... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/157714547/d;Nave industrialVillaverde;;
Nave industrialHortaleza;7.000;1612;911796238; Nave industrial de 1.612 m2 en planta baja de edificio industrial interior. Entreplanta de oficinas con sala de reuniones y despachos. 8 plazas de aparcamiento. Gastos comunidad: a cargo del arrendatario No dan licencia para comercio minorista, solo mayorista. Disponibilidad: Inmediata ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/valdebebas---valdefuentes/157713900/d;Nave industrialHortaleza;;
